3.2538604737286647e-06,3.39902e-07
3.2538604737286647e-06,3.39902e-07
1.2949331538604736,-0.645687
1.3033980538604737,-0.373333
1.3080064538604737,0.253213
-0.12992674613952637,-0.0819248
1.2884446538604737,-0.67626
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
1.3197983538604736,-0.565243
